微博id,微博正文,头条文章url,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
P1JxbhyR9,#曝旺仔喝出异物#【#旺仔官方回应旺仔牛奶有死老鼠事件#】#旺仔官方发文称安心放心不用担心# 11月20日，有网友发视频称，在旺仔牛奶里面疑似喝出老鼠。旺旺集团首席运营官@Matt旺家 11月22日发文称：安心 放心 不用担心。封闭管道 没有汤姆 更没有杰瑞 。（虽然我自己属老鼠） 我今年40岁 我喝旺仔牛奶已经28年了。 ,,无,无,无,2024-11-24 07:15,无,1,0,0
P1Jx58CVn,#曝旺仔喝出异物##旺仔当事人发声#【#旺仔当事人拒绝一赔十方案#】#旺仔牛奶当事人称异物不像老鼠# 11月23日上午，@大象新闻 记者联系到了视频发布者彭先生。他表示，22日有旺仔厂家代表过来协商，“厂家说有个一赔十的方案，我没同意。”他希望等异物成分鉴定结果出来后再行商讨赔偿事宜。  ,,无,无,无,2024-11-24 07:15,无,1,0,0
P1JwUwp98,#曝旺仔喝出异物#【你爱喝旺仔牛奶吗？】#旺旺集团声明#11月23日凌晨，旺旺集团@旺仔俱乐部  发布声明 ：我司已关注到有关旺仔牛奶的相关舆论，公司高度重视，第一时间赴现场，积极与消费者进行沟通了解情况。#旺仔当事人称异物被厂家取走大部分##旺仔当事人自留了一部分异物#  ,,无,无,无,2024-11-24 07:15,无,1,0,0
P1JwJpnGP,#曝旺仔喝出异物#【#旺旺发布声明函#】#旺仔承诺产品质量安全可靠#11月23日，@旺仔俱乐部 针对老鼠事件发布声明函：我司已关注到有关旺仔牛奶的相关舆论，公司高度重视，第一时间赴现场，积极与消费者进行沟通了解情况。  ,,无,无,无,2024-11-24 07:14,无,1,0,0
P1JwBxhEp,#曝旺仔喝出异物#【最新后续：#旺仔牛奶当事人称异物不像老鼠#】#旺仔当事人发声#11月20日，有网友发视频称，孩子打开一罐旺仔牛奶喝的时候觉得味道很怪，打开罐子后发现异物。有网友认为异物可能是老鼠。  ,,无,无,无,2024-11-24 07:14,无,1,0,0
P1JwvBxWY,#曝旺仔喝出异物#【#旺旺三公子称明显有人在搞事#】近日，有网友反映孩子近期在旺仔牛奶中喝出异物，疑似为老鼠，引发社会热议。随即旺旺集团发布声明称对生产线进行全面审查，没有异常。公司已对留样产品封存备查，尽快查清事实原委。  ,,无,无,无,2024-11-24 07:14,无,1,0,0
P1Jwp7IX8,#曝旺仔喝出异物#【旺旺集团声明：#旺旺集团称生产线审查没有异常#】11月23日凌晨，旺旺集团@旺仔俱乐部  发布声明 ：我司已关注到有关旺仔牛奶的相关舆论，公司高度重视，第一时间赴现场，积极与消费者进行沟通了解情况。  ,,无,无,无,2024-11-24 07:14,无,1,0,0
P1JwgrSff,#卫生巾造假风波##知情人透露卫生巾新国标起草进度#近日，卫生巾造假风波引发了广泛关注。据网友爆料，多款知名卫生巾品牌存在实际长度与包装标示不符的情况，涉嫌“偷工减料”。  ,,无,无,无,2024-11-24 07:13,无,1,0,0
P1JvVamT6,#卫生巾造假风波##医生称用这3种卫生巾易引病上身#卫生巾塌房了？怎么选才安全？转给你的身边的亲人和朋友吧！  ,,无,无,无,2024-11-24 07:12,无,2,0,1
P1JvsEm6g,#卫生巾造假风波#【健康新知 | #想买一片合格的卫生巾有多难#？】#医生称用这3种卫生巾易引病上身#虽然卫生巾塌房不是一天两天的事了，但如今大范围地被声讨似乎还是头一遭。  ,,无,无,无,2024-11-24 07:11,无,1,0,0
P1JuYx6DG,#卫生巾造假风波##有必要使用医用卫生巾吗#？四川省妇女儿童医院产科主任医师高岩介绍，“虽然医用卫生巾的标准更高，但普通卫生巾在正常情况下也完全可以满足女性的需求。  ,,无,无,无,2024-11-24 07:10,无,1,0,0
P1JuSgtMk,#卫生巾造假风波##女性一生卫生巾花费在1到5万# 11月21日晚，“医生建议别疯抢医用卫生巾”冲上热搜，引发关注。据报道，一名女性一生平均要用1.2万片卫生巾，费用1至5万元。  ,,无,无,无,2024-11-24 07:10,无,1,0,0
P1JuOawAq,#卫生巾造假风波#【#女性一生平均要用掉1.2万片卫生巾#，费用在1至5万元，医生建议别疯抢医用卫生巾过度消费】  ,,无,无,无,2024-11-24 07:10,无,2,0,0
P1JuHdQSu,#卫生巾造假风波#数年来，卫生巾行业格局并没有太大改变，且不少卫生巾企业毛利率甚至达到50%以上。#卫生巾塌房用什么才安全#  ,,无,无,无,2024-11-24 07:09,无,1,0,0
P1JuqdiPd,#卫生巾造假风波#【#揭秘卫生巾行业生意经#：#多家卫生巾企业毛利率超50%#】 小小卫生巾，近期多次冲上热搜。引发关注的问题主要有两方面，一是虚标长度，偷工减料；二是有消费者发现，卫生巾pH值执行的是“C类标准”。  ,,无,无,无,2024-11-24 07:09,无,1,0,0
P1JukAh8L,#卫生巾造假风波##专家建议每两三个小时换一次卫生巾# 选错卫生巾会惹来妇科病吗？专家表示，卫生巾质量的好坏对于生理期的女性至关重要，尽量选择非治疗、非香味、网面、棉质的卫生巾。专家提醒，使用卫生巾时要避开以下误区：长时间不更换；长期放在潮湿环境；不注意有效期。  ,,无,无,无,2024-11-24 07:08,无,1,0,0
P1Jue5lfj,#卫生巾造假风波#【#卫生巾使用不当或引发妇科病#】近日，卫生巾问题引发社会热议。#专家建议每两三个小时换一次卫生巾# 选错卫生巾会惹来妇科病吗？专家表示，卫生巾质量的好坏对于生理期的女性至关重要，尽量选择非治疗、非香味、网面、棉质的卫生巾。  ,,无,无,无,2024-11-24 07:08,无,1,0,0
P1Ju6zeIk,#卫生巾造假风波##医护级和普通级卫生巾的区别# 【医护级和普通级卫生巾到底有何不同？权威专家90秒答疑】#医护级卫生巾线上线下都有销售# 近期，部分卫生巾品牌因虚标长度、卫生标准低的问题，持续引发关注，“医护级卫生巾”搜索频次攀升。  ,,无,无,无,2024-11-24 07:08,无,2,0,0
P1JtZiLTe,#卫生巾造假风波#目前，医护级卫生巾在线上线下渠道都有销售，产品上有“医护级”认证标志。#普通卫生巾标准最迟明年7月升级#  ,,无,无,无,2024-11-24 07:08,无,1,0,0
P1JtPqZ7V,#卫生巾造假风波##医护级和普通级卫生巾的区别# 【医护级和普通级卫生巾到底有何不同？权威专家90秒答疑】#医护级卫生巾线上线下都有销售# 近期，部分卫生巾品牌因虚标长度、卫生标准低的问题，持续引发关注，“医护级卫生巾”搜索频次攀升。医护级和普通级卫生巾有何不同？红星新闻记者采访了一位医护级卫生用品领域的专家进行答疑。 ,,无,无,无,2024-11-24 07:07,无,1,0,0
P1JtIbCnm,#卫生巾造假风波##医疗注册没有医用卫生巾的说法#【“医用卫生巾”上热搜 业内人士：这是蹭流量的做法，已有电商平台通知商家修改表述】#医生称用这3种卫生巾易引病上身# 卫生巾是关系到数亿女性的基本卫生用品，其质量和标准问题自然会引发广泛关注。近日，多款卫生巾因实际长度短于外包装标明长度，被消费者质疑“偷工减料”。与此同时，“医用级卫生巾”搜索量飙升。 ,,无,无,无,2024-11-24 07:07,无,1,0,0
P1JtE7Rsm,#卫生巾造假风波##医生称用这3种卫生巾易引病上身# 卫生巾是关系到数亿女性的基本卫生用品，其质量和标准问题自然会引发广泛关注。  ,,无,无,无,2024-11-24 07:07,无,1,0,0
P1JtuyMEL,#卫生巾造假风波##医疗注册没有医用卫生巾的说法#【“医用卫生巾”上热搜 业内人士：这是蹭流量的做法，已有电商平台通知商家修改表述】  ,,无,无,无,2024-11-24 07:06,无,1,0,0
P1JtmuzP1,#医生谈医用卫生巾爆火#【#医生谈医用卫生巾爆火#】近日，卫生巾相关话题持续引发网友热议。有网友称，相比之下，医护级、消毒级的卫生巾标准更高。  ,,无,无,无,2024-11-24 07:06,无,1,0,0
P1JtieILr,#医生谈医用卫生巾爆火##卫生巾造假风波# 医生表示，医用耗材标准确实高于普通卫生巾，但是否使用需要考虑价格等因素。#普通卫生巾如何选用才安全#？  ,,无,无,无,2024-11-24 07:06,无,1,0,0
P1JsR0nYg,#卫生巾造假风波#【警惕“毒”卫生巾对女性伤害！#医生称用这3种卫生巾易引病上身#】最近，一场关于卫生巾的纷争引起轩然大波，多个词条占据热搜。卫生巾长度“缺斤少两”、卫生巾pH值问题持续引发关注。  ,,无,无,无,2024-11-24 07:05,无,1,0,0
P1JsQt9fm,#旺仔牛奶当事人称异物不像老鼠##旺仔当事人发声#11月20日，有网友发视频称，孩子打开一罐旺仔牛奶喝的时候觉得味道很怪，打开罐子后发现异物。有网友认为异物可能是老鼠。11月23日上午，@大象新闻 记者联系到了视频发布者彭先生。彭先生表示，当时感觉罐子内似乎有异物，于是用刀劈开了罐子，“但是这团异物看起来并不像网上所传的老鼠。” ,,无,无,无,2024-11-24 07:05,iPhone客户端,1,0,0
P1JsNCqB2,#于东来连发11条动态##胖东来于东来觉醒后# 11月20日，胖东来宣布员工结婚酒席不超5桌、胖东来宣布员工结婚不允许要或付彩礼冲上微博热搜，引发网友关注。11月23日，截至发稿，于东来已连发11条动态。他表示：相信五年后！更多人会更喜欢胖东来、甚至已经把胖东来当成自己生命的一部分了！  ,,无,无,无,2024-11-24 07:05,iPhone客户端,1,0,0
P1JsE0i5f,#旺仔当事人发声#11月20日，有网友发视频称，孩子打开一罐旺仔牛奶喝的时候觉得味道很怪，打开罐子后发现异物。有网友认为异物可能是老鼠。11月23日上午，@大象新闻 记者联系到了视频发布者彭先生。彭先生表示，当时感觉罐子内似乎有异物，于是用刀劈开了罐子，“但是这团异物看起来并不像网上所传的老鼠。” ,,无,无,无,2024-11-24 07:04,iPhone客户端,1,0,0
P1JrBxTBz,#于东来曾称爱情是热情而非忠诚#近日，胖东来集团创始人于东来“不许员工结婚要彩礼或付彩礼”等言论引发网友热议。@潇湘晨报 记者查询胖东来创始人于东来社交平台发现，在9月26日，于东来曾发布有关爱情的言论，引发网友讨论。  ,,无,无,无,2024-11-24 07:02,iPhone客户端,1,0,0
P1JrhlJj9,#张本说林诗栋很强要好好准备#赛后接受媒体采访，张本智和表示：“确实没想到能3比0赢，但是准备是往3比0准备的。赛后庆祝动作确实是准备的，想表演一下别的动作～下一轮对手也很强，好好准备。”  ,,无,无,无,2024-11-24 07:01,iPhone客户端,0,0,0
P1JrgCod3,#镇魂街4#邪恶猫妖竟然抓住小电视当作玩物？引得铲屎官泪目，现实中我为你勤勤恳恳，动画里我决定不能再忍！可恶的小猫，竟然残害无辜的玩偶人，我只能说石灵明这一拳打得好啊！#邪恶小猫连玩偶都搞##全世界都欠杰斯一个道歉#  ,,无,无,无,2024-11-24 07:01,iPhone客户端,0,0,0
P1JrdkaOw,#浙大通报家庭困难学生晒旅游照##浙大晒旅游照学生被取消受资助资格#近日，网络反映传媒与国际文化学院受助对象方某晒国内外旅游照，引发广泛关注。学院第一时间成立调查组，面谈涉事学生，查阅有关材料，审查认定程序，开展相应调查工作。  ,,无,无,无,2024-11-24 07:01,iPhone客户端,1,0,0
P1JrahmLT,#旺旺再回应牛奶喝出异物##旺旺称异物送检初步判断不是老鼠#近日，热销产品旺仔牛奶被曝“喝出黑色异物”一事，引起广泛关注。11月23日，山东旺旺食品有限公司相关人士告诉极目新闻记者，目前异物已取样送检，初步判断异物不是老鼠。  ,,无,无,无,2024-11-24 07:01,iPhone客户端,1,0,0
P1Jr9o81b,#于东来曾称爱情是热情而非忠诚#近日，胖东来集团创始人于东来“不许员工结婚要彩礼或付彩礼”等言论引发网友热议。@潇湘晨报 记者查询胖东来创始人于东来社交平台发现，在9月26日，于东来曾发布有关爱情的言论，引发网友讨论。  ,,无,无,无,2024-11-24 07:01,iPhone客户端,1,1,0
P1JqLh04u,#熏鸡店客服回复鸡骨头不能煲汤#【#医生不建议用吃剩的熏鸡煲汤# 长期食用会影响身体健康】11月23日，在《再见爱人》加更版节目中，嘉宾麦琳准备将白天大家吃剩的熏鸡鸡架带回去晚上煲汤。记者询问多家熏鸡售卖商家，均回复不建议这样食用。  ,,无,无,无,2024-11-24 07:00,iPhone客户端,5,0,1
P1JqJuwLs,#主审法官谈员工睡觉1小时被开除#张某是江苏泰兴某化工公司的员工，工作已有20年，多次被评优评先。2024年，因前一天开车到半夜，第二天上班时，张某在自己工位上睡了1小时觉。半个月后，公司给张某制作《面谈表》，载明“张某上班时困乏导致睡岗行为。”后来，公司以张某在上班期间睡岗，严重违法公司规章制度为由，解除与其的劳动合同。张某随后将公司起诉到法院。 ,,无,无,无,2024-11-24 07:00,iPhone客户端,1,0,0
P1JqIBhAY,考得上985基本上都可以考得上公务员？#考上公务员和考上985哪个厉害# 考上985大学和考上公务员，哪个更难？ 公务员考试的难度相较于考上985大学来说，略大一些。 公务员考试包括两个阶段：笔试和面试。许多热门岗位的竞争非常激烈。根据统计数据，考上985大学的概率为1.62%，而考上公务员的概率为2.58%。 ,,无,无,无,2024-11-24 07:00,iPhone客户端,4,0,1
P1EHLj7rE,#曝旺仔喝出异物# 【#旺旺集团回应旺仔牛奶疑现异物#：对生产线全面审查，没有异常】旺旺集团针对近日旺仔牛奶相关舆论发布说明：我司已关注到有关旺仔牛奶的相关舆论，公司高度重视，第一时间赴现场，积极与消费者进行沟通了解情况。  原图 ,,https://wx4.sinaimg.cn/large/006UnhTFly1hvwdg16n7wj335s2dckjl.jpg,无,无,2024-11-23 18:58,无,5,1,1
P1EGrrX1M,#曝旺仔喝出异物#【#旺旺三公子称明显有人在搞事#】近日，有网友反映孩子近期在旺仔牛奶中喝出异物，疑似为老鼠，引发社会热议。随即旺旺集团发布声明称对生产线进行全面审查，没有异常。公司已对留样产品封存备查，尽快查清事实原委。  ,,无,无,无,2024-11-23 18:55,无,1,0,0
P1EGleDyv,#曝旺仔喝出异物#【旺旺集团声明：#旺旺集团称生产线审查没有异常#】11月23日凌晨，旺旺集团@旺仔俱乐部  发布声明 ：我司已关注到有关旺仔牛奶的相关舆论，公司高度重视，第一时间赴现场，积极与消费者进行沟通了解情况。  ,,无,无,无,2024-11-23 18:54,无,1,0,0
P1EGcEiS8,#曝旺仔喝出异物#【#旺旺集团回应旺仔牛奶疑现异物#：对生产线全面审查，没有异常】旺旺集团针对近日旺仔牛奶相关舆论发布说明：我司已关注到有关旺仔牛奶的相关舆论，公司高度重视，第一时间赴现场，积极与消费者进行沟通了解情况。  ,,无,无,无,2024-11-23 18:54,无,1,0,0
